Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
LBTYA,Liberty Global plc,77.48,30980303077,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,77.38,787441707.1,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb
LBTYK,Liberty Global plc,73.6,7764385558,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk
LINTA,Liberty Interactive Corporation,24.051,12516512253,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/linta
LINTB,Liberty Interactive Corporation,23.94,692281430.8,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lintb
LVNTA,Liberty Interactive Corporation,87.1,3204105718,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lvnta
LVNTB,Liberty Interactive Corporation,89.28,128803273.9,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lvntb
LMCA,Liberty Media Corporation,145.07,17483255540,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca
LMCB,Liberty Media Corporation,145.08,1432893936,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmcb
LPHI,Life Partners Holdings Inc,2.25,41956803,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/lphi
LIFE,Life Technologies Corporation,74.75,12906499076,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life
LPNT,"LifePoint Hospitals, Inc.",45.84,2179155397,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt
LCUT,"Lifetime Brands, Inc.",14.08,178756258.6,n/a,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
LFVN,Lifevantage Corporation,2.43,275863429.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn
LWAY,"Lifeway Foods, Inc.",13.69,224324572.7,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,47.05,961742604.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,1.71,21471444,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr
LPTH,"LightPath Technologies, Inc.",1.5,20686435.5,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
LIWA,"Lihua International, Inc.",5.24,156316200.6,n/a,2009,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/liwa
LIME,Lime Energy Co.,0.59,14840088.87,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime
LLNW,"Limelight Networks, Inc.",2.02,195766514.3,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,22.49,299359667.1,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr
LINC,Lincoln Educational Services Corporation,5.05,119932025.8,n/a,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc
LECO,"Lincoln Electric Holdings, Inc.",67.13,5518379761,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco
LLTC,Linear Technology Corporation,39.82,9285870693,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc
LTON,Linktone Ltd.,2.22,90370363.62,n/a,2004,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/lton
LNCO,"Linn Co, LLC",28.62,995618250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco
LINE,"Linn Energy, LLC",24.74,5818621951,n/a,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line
LIOX,"Lionbridge Technologies, Inc.",3.6,228908610,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox
LPDX,"LipoScience, Inc.",5.18,76856628.66,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lpdx
LIQD,"Liquid Holdings Group, Inc.",6.97,170473431,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/liqd
LQDT,"Liquidity Services, Inc.",34,1079342002,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt
LFUS,"Littelfuse, Inc.",78.96,1766943350,n/a,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus
LIVE,"LiveDeal, Inc.",4.82,16945572.78,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/live
LPSN,"LivePerson, Inc.",9.55,516032979.9,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn
LKQ,LKQ Corporation,31.35,9408754476,n/a,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq
LMIA,"LMI Aerospace, Inc.",12.82,164826932.3,n/a,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia
LNBB,"LNB Bancorp, Inc.",9.92,92292723.84,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lnbb
LOCM,Local Corporation,1.98,45299210.22,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/locm
LOGI,Logitech International S.A.,8.485,1355890756,n/a,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi
LOGM,"LogMein, Inc.",31.85,772907389.8,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm
LOJN,LoJack Corporation,3.17,59414824.99,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lojn
LOOK,"LookSmart, Ltd.",0.65,11250238.35,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/look
LORL,"Loral Space and Communications, Inc.",66.57,2058336744,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl
LABC,"Louisiana Bancorp, Inc.",17.765,51288603.14,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/labc
LPTN,"Lpath, Inc.",6.26,82297878.76,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptn
LPLA,LPL Financial Holdings Inc.,38.1,4001200088,n/a,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,1.36,44198910.64,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad
LSBI,LSB Financial Corp.,24.23,37782880.89,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbi
LSI,LSI Corporation,8,4376601048,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lsi
LYTS,LSI Industries Inc.,7.34,176618052.7,n/a,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts
LTXC,LTX-Credence Corporation,5.63,267953291.1,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ltxc
LULU,lululemon athletica inc.,70.07,7829533442,n/a,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu
LMNX,Luminex Corporation,20.05,829950341.6,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx
LMOS,Lumos Networks Corp.,16.39,360607617.2,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos
LUNA,Luna Innovations Incorporated,1.22,17598088.86,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna
MBTF,M B T Financial Corp,3.81,68249147.22,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf
MTSI,"M/A-COM Technology Solutions Holdings, Inc.",16.97,786258689.8,n/a,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi
MCBC,Macatawa Bank Corporation,4.82,131399586.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,9.51,52822905.09,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc
MCBK,"Madison County Financial, Inc.",17.451,55721985.35,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mcbk
MAGS,Magal Security Systems Ltd.,3.5259,56934547.82,n/a,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags
MGLN,"Magellan Health Services, Inc.",58.07,1558963131,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln
MPET,Magellan Petroleum Corporation,1.01,45089412.83,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpet
MGIC,Magic Software Enterprises Ltd.,6.57,242105058.5,n/a,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic
CALL,magicJack VocalTec Ltd,13.52,253064967,n/a,1992,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/call
MNGA,MagneGas Corporation,0.69,15781352.94,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mnga
MAG,"Magnetek, Inc.",17.6,56750232,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mag
MGYR,"Magyar Bancorp, Inc.",7.45,43294885.3,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr
MHLD,"Maiden Holdings, Ltd.",12.89,934775594.5,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld
MSFG,"MainSource Financial Group, Inc.",15.53,316873079.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg
COOL,Majesco Entertainment Company,0.6098,25518139.61,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cool
MMYT,MakeMyTrip Limited,13.66,513645478.3,n/a,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt
MAKO,MAKO Surgical Corp.,16.02,753377778.5,n/a,2008,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mako
MLVF,"Malvern Bancorp, Inc.",11.9477,78358667.86,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/mlvf
MAMS,"MAM Software Group, Inc.",4.4,62121360.4,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams
MNDL,"Mandalay Digital Group, Inc",2.62,79150923.12,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mndl
MANH,"Manhattan Associates, Inc.",92.5,1786367770,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh
LOAN,"Manhattan Bridge Capital, Inc",1.76,7510254.4,n/a,1997,Finance,Finance Companies,http://www.nasdaq.com/symbol/loan
MNTX,"Manitex International, Inc.",10.92,134270998.7,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx
MTEX,"Mannatech, Incorporated",34.8,92141178,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,6.05,1825734001,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,28.5,1058976153,n/a,1971,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant
MCHX,"Marchex, Inc.",7.02,265282051.3,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx
MARPS,Marine Petroleum Trust,16.86,33720000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/marps
MKTX,"MarketAxess Holdings, Inc.",54.61,2051258963,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx
MKTO,"Marketo, Inc.",34.15,1264878230,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mkto
MRLN,Marlin Business Services Corp.,26.24,339056381.4,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln
FISH,"Marlin Midstream Partners, LP",19.49,347023231.1,n/a,1992,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/fish
MBII,"Marrone Bio Innovations, Inc.",12.9,235650943.5,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii
MRTN,"Marten Transport, Ltd.",17.43,579085064.7,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,44.92,1195962478,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,12.8,6301440000,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,25.86,1461079553,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi
MASC,Material Sciences Corporation,9.73,100371060.4,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/masc
MTRX,Matrix Service Company,17.19,448861120,n/a,1981,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx
MAT,"Mattel, Inc.",42.1,14505816315,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,4.03,70327413.13,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,38.2,1048002217,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw
MFRM,Mattress Firm Holding Corp.,34.04,1152790198,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/mfrm
MTSN,"Mattson Technology, Inc.",2.33,137504796.2,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsn
MXIM,"Maxim Integrated Products, Inc.",28.6,8147787190,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim
MXWL,"Maxwell Technologies, Inc.",9.26,273494479.7,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
MFLR,"Mayflower Bancorp, Inc.",19.35,39940451.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mflr
MZOR,Mazor Robotics Ltd.,16.78,245361271.1,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,27.78,1522723447,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi
MCGC,MCG Capital Corporation,4.96,353260291.7,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/mcgc
MGRC,McGrath RentCorp,35.23,902684057.1,n/a,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,24.37,765683588.9,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca
MEAD,Meade Instruments Corp.,4.48,5847063.04,n/a,1997,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/mead
MEAS,"Measurement Specialties, Inc.",49.87,784288733.7,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/meas
MCOX,Mecox Lane Limited,3.85,227444717.5,n/a,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/mcox
TAXI,Medallion Financial Corp.,14.28,313709937.2,n/a,1996,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/taxi
MDAS,"MedAssets, Inc.",24.26,1484562097,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdas
MBIS,Mediabistro Inc.,1.57,9455298.31,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mbis
MDCI,Medical Action Industries Inc.,5.99,98179861.72,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mdci
MNOV,"MediciNova, Inc.",2.33,51991128.37,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov
MDSO,"Medidata Solutions, Inc.",98.7,2633005391,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso
MDVN,"Medivation, Inc.",60.17,4525508146,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdvn
MWRX,MedWorth Acquisition Corp.,8.03,81913628.5,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/mwrx
MEIP,"MEI Pharma, Inc.",8.12,138986556.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip
MELA,"MELA Sciences, Inc",0.6632,28591973.9,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mela
MPEL,Melco Crown Entertainment Limited,30.36,16693722822,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mpel
MLNX,"Mellanox Technologies, Ltd.",38.341,1664292824,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx
MEMP,Memorial Production Partners LP,20.67,920989056,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/memp
MEMS,"MEMSIC, Inc.",4.19,102444762.6,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mems
MENT,Mentor Graphics Corporation,22.81,2583942302,n/a,1984,Technology,EDP Services,http://www.nasdaq.com/symbol/ment
MTSL,MER Telemanagement Solutions Ltd.,1.77,8258035.89,n/a,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mtsl
MELI,"MercadoLibre, Inc.",131.54,5807876807,n/a,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli
MBWM,Mercantile Bank Corporation,20.63,179625471.9,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mbwm
MERC,Mercer International Inc.,6.89,384832020.6,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/merc
MBVT,"Merchants Bancshares, Inc.",29.36,185159456.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbvt
MRCY,Mercury Systems Inc,9.1,302338991.5,n/a,1985,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy
MRGE,Merge Healthcare Incorporated.,2.795,261791262.9,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/mrge
VIVO,Meridian Bioscience Inc.,23.82,988648671.2,n/a,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vivo
EBSB,"Meridian Interstate Bancorp, Inc.",20.18,445837991.2,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ebsb
MMSI,"Merit Medical Systems, Inc.",12.98,552909267.7,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi
MACK,"Merrimack Pharmaceuticals, Inc.",4.065,415482141.9,n/a,1983,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack
MERU,"Meru Networks, Inc.",3.67,82442880,n/a,2010,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/meru
MSLI,Merus Labs International Inc.,1.01,38775427.12,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/msli
MLAB,"Mesa Laboratories, Inc.",65.83,224134758.3,n/a,1972,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab
CASH,"Meta Financial Group, Inc.",37.98,226618304.4,n/a,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash
MBLX,"Metabolix, Inc.",1.26,43491120.12,n/a,2006,Basic Industries,Containers/Packaging,http://www.nasdaq.com/symbol/mblx
MEOH,Methanex Corporation,50.52,4829567462,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh
MEIL,METHES ENERGIES INTERNATIONAL LTD,2.94,20515816.86,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meil
MEILW,METHES ENERGIES INTERNATIONAL LTD,0.3,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilw
MEILZ,METHES ENERGIES INTERNATIONAL LTD,0.3,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilz
METR,"Metro Bancorp, Inc",20.65,292085060.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/metr
MCBI,"MetroCorp Bancshares, Inc.",10.79,201773302.1,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbi
MFRI,"MFRI, Inc.",10.54,73189359.48,n/a,1989,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/mfri
MGCD,MGC Diagnostics Corporation,10,40804830,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mgcd
MGEE,MGE Energy Inc.,51.98,1201446903,n/a,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee
MGPI,"MGP Ingredients, Inc.",4.93,88008067.55,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mgpi
MCRL,"Micrel, Incorporated",9.47,547682875.7,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/mcrl
MCHP,Microchip Technology Incorporated,39.43,7779726766,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp
MFI,MicroFinancial Incorporated,7.69,111008979.6,n/a,1999,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/mfi
MU,"Micron Technology, Inc.",16.26,16885605321,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mu
MICT,"Micronet Enertec Technologies, Inc.",5.47,31896915.62,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mict
MICTW,"Micronet Enertec Technologies, Inc.",1.17,0,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mictw
MCRS,"MICROS Systems, Inc.",50.23,3848177813,n/a,1981,Technology,EDP Services,http://www.nasdaq.com/symbol/mcrs
MSCC,Microsemi Corporation,26.13,2434726612,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mscc
MSFT,Microsoft Corporation,32.39,2.70E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/msft
MSTR,MicroStrategy Incorporated,98.22,1109987854,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mstr
MVIS,"Microvision, Inc.",2.08,58113120,n/a,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mvis
